contributor_id	project_id
2947	19441
2947	19443
2947	16650
2947	19449
2947	19447
2947	19446
2947	19450
2947	19466
2947	19516
2947	19455
2947	19497
2947	19459
2947	19452
2947	19518
2947	19491
2947	19517
2947	19448
2947	19519
2947	19464
2947	19465
2947	19504
2947	19521
2947	19445
2947	19520
2947	19523
2947	19524
2947	18511
2947	19525
2948	19440
2949	19440
2949	19442
2949	19441
2949	19443
2949	16650
2949	19449
2949	19447
2949	19446
2949	19450
2949	19466
2949	19516
2949	19455
2949	19497
2949	19452
2949	19459
2949	19517
2949	19518
2949	19491
2949	19519
2949	19520
2949	19504
2949	19521
2949	19523
2949	19524
2949	18511
2949	19525
2949	19464
2949	19526
2949	19478
2949	19451
2950	19440
2950	19442
2950	19441
2950	19443
2950	16650
2950	19449
2950	19447
2950	19446
2950	19450
2950	19466
2950	19516
2950	19455
2950	19497
2950	19452
2950	19459
2950	19517
2950	19518
2950	19491
2950	19519
2950	19535
2950	19464
2950	19504
2950	19520
2950	19521
2950	19445
2950	19523
2950	19525
2950	18511
2950	19524
2950	19478
2951	19440
2951	19442
2951	19441
2951	19443
2951	16650
2951	19449
2951	19447
2951	19446
2951	19450
2951	19466
2951	19516
2951	19455
2951	19497
2951	19452
2951	19459
2951	19464
2951	19517
2951	19518
2951	19491
2951	19519
2951	19520
2951	19504
2951	19521
2951	19523
2951	18511
2951	19525
2951	19524
2951	19451
2951	19526
2951	19478
2952	19440
2952	19442
2952	19441
2952	19443
2952	16650
2952	19449
2952	19447
2952	19446
2952	19450
2952	19466
2952	19516
2952	19536
2952	19455
2952	19497
2952	19444
2952	19452
2952	19459
2952	19517
2952	19491
2952	19518
2952	19519
2952	19464
2952	19521
2952	19504
2952	19520
2952	19523
2952	19445
2952	18511
2952	19453
2952	19525
2953	19440
2953	19442
2953	19441
2953	19443
2953	16650
2953	19449
2953	19447
2953	19446
2953	19450
2953	19466
2953	19516
2953	19455
2953	19497
2953	19452
2953	19459
2953	19464
2953	19517
2953	19518
2953	19491
2953	19519
2953	19445
2953	19504
2953	19520
2953	19521
2953	19523
2953	19524
2953	19525
2953	18511
2953	19478
2953	19526
2954	19440
2954	19442
2954	19441
2954	19443
2954	16650
2954	19449
2954	19447
2954	19446
2954	19450
2954	19466
2954	19516
2954	19455
2954	19497
2954	19452
2954	19459
2954	19517
2954	19518
2954	19491
2954	19519
2954	19445
2954	19520
2954	19521
2954	19504
2954	19523
2954	18511
2954	19525
2954	19464
2954	19524
2954	19478
2954	19526
2955	19440
2955	19442
2955	19441
2955	19443
2955	16650
2955	19449
2955	19447
2955	19446
2955	19450
2955	19466
2955	19516
2955	19455
2955	19497
2955	19452
2955	19459
2955	19517
2955	19518
2955	19491
2955	19519
2955	19520
2955	19504
2955	19521
2955	19523
2955	19524
2955	19525
2955	18511
2955	19478
2955	19526
2955	19464
2955	19451
2956	19443
2956	19441
2956	19442
2956	19440
2956	19445
2956	19444
2956	19459
2956	19448
2956	19486
2956	19537
2956	19538
2956	19450
2956	19539
2956	16650
2956	19464
2956	19540
2956	19541
2956	19453
2956	19542
2956	19543
2956	19544
2956	19489
2956	19545
2956	19455
2956	19546
2956	19547
2956	19548
2957	19440
2957	19441
2957	19442
2957	19448
2957	19549
2957	19498
2957	16650
2957	19550
2957	19551
2957	19489
2957	19455
2958	19440
2958	19441
2958	19442
2958	19446
2958	19448
2958	19445
2958	16650
2958	19464
2958	19444
2958	19552
2958	19553
2958	19478
2958	19443
2958	19489
2958	19455
2958	2851
2958	19554
2958	19473
2959	19442
2959	19440
2959	19441
2959	19455
2959	19464
2959	19450
2959	19473
2959	19555
2959	16650
2959	19486
2959	19444
2959	19556
2959	19557
2959	19478
2959	19532
2959	19489
2959	19558
2959	19559
2959	19560
2960	1260
2960	1172
2960	1174
2960	19444
2960	19441
2960	19561
2960	19440
2960	19442
2960	19447
2960	6135
2960	19562
2960	15415
2960	19563
2960	19564
2960	19565
2960	17355
2960	7197
2960	1188
2960	19566
2960	19567
2960	19549
2960	19568
2960	18631
2960	1285
2960	19569
2960	19570
2960	3304
2960	19465
2960	19571
2960	851
2961	19441
2962	19443
2962	19441
2962	19445
2962	19442
2962	10322
2962	19572
2962	19444
2962	19573
2962	19574
2962	19575
2963	16650
2963	19441
2964	19448
2964	19441
2964	19442
2964	19444
2965	1175
2965	18459
2965	18540
2965	19577
2965	19578
2965	18516
2965	19579
2965	19580
2965	19581
2965	19582
2965	19583
2965	18465
2965	19584
2965	19585
2965	1519
2965	10833
2965	19586
2965	19587
2965	19588
2965	19589
2965	1493
2965	19590
2965	19591
2965	19592
2965	19593
2965	19594
2965	1460
2965	1505
2965	13040
2965	19595
2966	19584
2966	1175
2966	1310
2966	1188
2966	19596
2966	1350
2966	1202
2966	18459
2966	1460
2966	1258
2966	10833
2966	18540
2966	19597
2966	19598
2966	19599
2966	4845
2966	17298
2966	1564
2966	19600
2966	18533
2966	19601
2966	19602
2966	19603
2966	1182
2966	19577
2966	8585
2966	10821
2966	1391
2966	14989
2966	19604
2967	18516
2967	18459
2967	1175
2967	6513
2967	1284
2967	19577
2967	19582
2967	19605
2967	1292
2967	19606
2967	19607
2967	19608
2967	11059
2967	19609
2967	19610
2967	1238
2967	19611
2967	19612
2967	13040
2967	19613
2967	1350
2967	19614
2968	19615
2968	18459
2968	19613
2968	4516
2968	19616
2968	19617
2968	19618
2968	7547
2968	19619
2968	19620
2968	19621
2968	19622
2968	19623
2968	19624
2968	19625
2968	19626
2968	19627
2968	19628
2968	19580
2968	19629
2968	1198
2968	19630
2968	19631
2968	15647
2968	19632
2968	19633
2968	19634
2968	19635
2968	19636
2968	19637
2969	19578
2969	19638
2969	18459
2969	19593
2969	1514
2969	18540
2969	19591
2969	19639
2969	18516
2969	17138
2969	1284
2969	13217
2969	1292
2969	19581
2969	19640
2969	14986
2969	7961
2969	19641
2969	13040
2969	19642
2969	1416
2969	19643
2969	19644
2969	19645
2969	19646
2969	19647
2969	19648
2969	19649
2969	19650
2969	1509
2970	19651
2971	19652
2971	19653
2971	19654
2971	19655
2971	19656
2971	19531
2971	19657
2971	7937
2971	15672
2971	19658
2971	2323
2971	19659
2971	19660
2972	19661
2973	1488
2973	716
2973	4927
2973	9597
2973	1493
2973	19662
2973	1514
2973	9604
2973	19663
2973	1463
2973	11878
2973	19604
2973	1531
2973	19664
2973	1529
2973	3184
2973	19665
2973	18516
2973	1501
2973	19666
2973	19667
2973	19668
2973	19669
2973	19670
2973	5408
2973	19671
2973	19672
2973	11623
2973	7093
2973	19673
2974	19674
2974	18516
2974	632
2974	10964
2974	2400
2974	3472
2974	19675
2974	19676
2974	15086
2974	15772
2974	19677
2975	18459
2975	1350
2975	19678
2975	17138
2975	19577
2975	1175
2975	19679
2976	19597
2976	1175
2976	1188
2976	18459
2976	19651
2979	18459
2979	19680
2979	1175
2979	1206
2979	19580
2979	478
2979	19681
2979	19682
2979	19683
2979	19684
2979	19685
2979	19686
2979	19687
2979	2271
2979	19688
2979	13497
2979	6354
2979	8748
2979	3230
2979	19689
2979	13405
2979	13565
2979	19690
2979	19691
2979	6929
2979	1196
2979	19692
2979	19693
2979	19694
2979	13573
2980	19578
2980	18540
2980	18459
2980	19641
2980	1292
2981	15386
2981	19695
2981	9385
2981	8695
2981	14147
2981	19696
2981	19697
2981	4616
2981	19698
2981	17290
2981	19699
2981	19700
2981	19701
2981	19702
2981	19703
2981	19704
2981	19705
2981	19706
2981	19707
2981	19708
2981	19709
2981	19710
2981	19711
2981	19712
2981	19713
2981	19714
2981	19715
2981	19716
2981	19717
2981	4990
2982	15386
2982	19697
2982	9385
2982	19704
2982	19718
2982	8695
2982	19719
2982	19699
2982	17290
2982	19720
2982	19698
2982	4616
2982	19721
2982	19700
2982	19722
2982	7547
2982	19706
2982	19723
2982	19707
2982	19714
2982	19724
2982	19725
2982	19701
2982	19726
2982	19713
2982	19712
2982	19708
2982	19727
2982	8298
2982	8056
2983	9385
2983	19712
2983	15386
2983	17290
2983	19700
2983	19699
2983	8695
2983	4616
2983	7547
2983	19698
2983	19708
2983	19726
2983	19728
2983	19707
2983	19729
2983	19730
2983	19713
2983	19711
2983	19731
2983	19732
2983	3695
2983	19733
2983	19734
2983	19721
2983	19725
2983	19735
2983	19714
2983	19701
2983	1143
2983	19736
2984	15386
2984	19707
2984	19729
2984	19724
2984	14147
2984	17290
2984	19737
2984	19700
2984	19738
2984	8695
2984	19698
2984	19726
2984	19739
2984	19699
2984	19740
2984	19721
2984	19714
2984	19712
2984	19741
2984	4616
2984	19713
2984	19742
2984	19706
2984	19743
2984	19697
2984	19744
2984	19708
2984	19745
2984	19701
2984	19746
2985	19705
2985	19747
2985	19748
2985	19714
2985	8695
2985	17290
2985	8692
2986	19748
2986	8695
2986	19749
2986	17290
2986	19700
2987	19750
2987	4007
2987	19719
2987	15386
2987	19700
2987	17290
2987	2162
2987	19721
2987	19697
2987	19713
2987	19701
2987	19751
2987	19752
2987	19708
2987	19727
2987	19753
2987	19707
2987	19704
2987	19754
2987	10756
2987	6751
2987	19698
2987	19755
2987	19745
2987	19725
2987	18366
2987	19756
2987	19724
2987	19757
2987	19758
2988	14573
2988	3156
2988	19759
2988	17529
2988	1176
2988	1282
2988	19760
2988	19761
2988	1260
2988	19762
2988	19763
2988	10106
2988	9385
2988	19764
2988	14987
2988	14027
2988	19765
2988	19766
2988	19767
2988	563
2988	15506
2988	8671
2988	19768
2988	4675
2988	1922
2988	19769
2988	15377
2988	14549
2988	12482
2988	19770
2989	1176
2989	3156
2989	1477
2989	19771
2989	19767
2989	13006
2989	10099
2989	19772
2989	17529
2989	19773
2989	16111
2989	10106
2989	19774
2989	19775
2989	19776
2989	19777
2989	19778
2989	19779
2989	9385
2989	16031
2989	19780
2989	3069
2989	19781
2989	19782
2989	19584
2989	19783
2989	19784
2989	19785
2989	19786
2989	16316
2990	9385
2990	8695
2990	19787
2990	8692
2990	19788
2990	19789
2990	7547
2990	19706
2990	19790
2990	19791
2990	19792
2990	19793
2990	19794
2990	12667
2990	19795
2990	19796
2990	6884
2990	19715
2990	291
2991	2162
2991	1126
2991	19747
2992	19797
2992	17181
2992	19452
2992	12667
2992	19700
2993	19798
2993	19799
2993	19800
2993	19801
2993	17181
2993	10608
2993	2162
2993	19802
2993	19803
2993	19804
2993	18394
2993	19805
2993	19806
2993	19807
2993	19808
2993	1126
2993	19704
2993	19809
2993	19810
2993	19811
2993	19812
2993	19697
2993	19813
2993	19814
2993	14147
2993	19815
2993	19816
2993	14487
2993	19817
2993	3761
2994	19818
2994	19797
2994	19452
2994	19819
2994	19820
2994	19802
2994	19697
2994	2162
2994	19821
2994	19822
2994	19823
2994	19704
2994	19824
2994	19708
2994	12667
2994	19698
2994	9385
2994	19825
2994	19826
2994	19827
2994	19747
2994	19828
2994	19829
2994	19830
2994	19831
2994	17290
2994	19832
2994	19833
2994	19834
2994	19699
2995	3754
2995	3756
2995	3753
2995	11751
2995	3755
2995	11754
2995	3759
2995	3757
2995	3767
2995	9542
2995	3769
2995	9483
2995	11810
2995	1540
2995	3780
2995	3760
2995	11756
2995	11735
2995	3758
2995	19835
2995	19836
2995	3779
2995	3766
2995	3772
2995	19837
2995	19838
2995	19839
2995	19840
2995	19841
2995	3768
2996	19842
2996	17181
2996	19721
2996	15386
2996	19843
2996	19844
2996	19726
2996	19845
2996	2162
2996	19846
2996	19700
2996	19847
2996	19848
2996	19849
2996	1126
2996	14147
2996	19850
2996	19707
2996	17290
2996	19851
2996	19743
2996	19852
2996	19853
2996	19854
2997	10608
2997	2162
2997	19855
2997	19856
2997	1126
2997	9867
2997	19857
2997	19858
2997	19859
2997	19802
2997	19860
2997	19700
2997	19709
2997	19861
2997	19862
2997	19863
2997	18792
2997	3578
2997	3217
2997	19864
2997	9242
2997	869
2997	19820
2997	2362
2997	9259
2997	19865
2997	19866
2997	19867
2997	9102
2997	19868
2998	8692
2998	19794
2998	6371
2998	19869
2998	19870
2998	19871
2998	19872
2998	11003
2998	19706
2998	8695
2998	2165
2998	19873
2998	19874
2998	19875
2998	19876
2999	19877
2999	8692
2999	1430
2999	19878
2999	8695
2999	19706
2999	19879
2999	19880
2999	6812
2999	19794
2999	19881
3000	2162
3000	19882
3000	19798
3000	19802
3000	1126
3000	19807
3000	19883
3000	19801
3000	19799
3000	19884
3000	19885
3000	14147
3000	19886
3000	19747
3000	19887
3000	19888
3000	18829
3000	11861
3000	19889
3000	3047
3000	19890
3000	19891
3000	19892
3000	19893
3001	2162
3001	1126
3001	19894
3001	19747
3001	19895
3001	19896
3002	980
3002	991
3002	932
3002	19897
3002	19898
3002	924
3002	864
3002	19877
3002	19899
3003	992
3003	977
3003	12092
3003	10648
3003	19900
3003	19898
3003	10030
3003	1159
3003	19901
3003	19902
3003	1065
3003	19903
3003	19904
3003	19905
3003	19906
3003	19907
3003	19908
3003	19909
3003	19910
3003	19911
3003	19912
3003	925
3003	19913
3003	19914
3003	19915
3003	19916
3003	19917
3003	19918
3003	19919
3003	19920
3004	2162
3005	19788
3005	19921
3005	8695
3005	19702
3005	5672
3005	9385
3005	8692
3005	19794
3005	19696
3006	19922
3006	8692
3006	19921
3006	9385
3007	4684
3007	19923
3007	19877
3008	9385
3008	19714
3008	12313
3008	9336
3009	19924
3009	8695
3009	12667
3009	19879
3009	17290
3009	19700
3010	19795
3010	19788
3010	19877
3010	19922
3010	19712
3010	19728
3010	8695
3010	17290
3011	4132
3011	19933
3011	19934
3011	19935
3011	19936
3011	19937
3011	19938
3011	19939
3011	19940
3011	3399
3011	19941
3011	19942
3011	19943
3011	19944
3011	19945
3011	19946
3011	8519
3011	19947
3011	5505
3011	19948
3011	19949
3011	19950
3011	19951
3011	19952
3011	788
3011	19953
3011	1381
3011	1397
3011	19954
3011	19955
3012	4132
3012	19955
3012	19956
3012	19957
3012	8847
3012	2647
3012	19958
3012	19959
3012	19960
3012	3185
3012	19936
3012	19961
3012	19962
3012	19963
3012	19964
3012	19965
3012	19966
3012	19967
3012	19968
3012	19969
3012	10838
3012	30
3013	19936
3013	4132
3014	4132
3014	19946
3014	19943
3014	19934
3014	19933
3014	19967
3014	3253
3014	1381
3014	19970
3014	19935
3014	19971
3014	19972
3014	19973
3014	19974
3014	19975
3014	19976
3014	19977
3014	19937
3014	19978
3014	19979
3014	19980
3014	19981
3014	19982
3014	19983
3014	19984
3014	19985
3014	19986
3014	19987
3014	19988
3014	19989
3015	4132
3015	19990
3015	19933
3015	954
3015	4939
3015	19991
3015	19992
3015	17654
3015	3237
3015	19993
3015	19994
3015	19995
3015	19946
3015	19996
3015	5877
3015	5670
3015	19997
3015	1269
3015	18926
3015	3239
3015	19998
3015	19999
3015	14563
3015	9361
3015	20000
3015	8492
3015	20001
3015	20002
3015	20003
3015	3065
3016	20004
3016	20005
3016	4132
3016	20006
3016	19933
3016	19946
3016	19939
3016	20007
3016	10020
3016	20008
3016	19934
3016	17623
3016	20009
3016	14563
3016	20010
3016	20011
3016	20012
3016	20013
3016	20014
3016	20015
3016	20016
3016	20017
3016	20018
3016	20019
3016	10797
3016	20020
3016	20021
3016	20022
3016	10727
3016	20023
3017	19936
3017	16030
3017	4132
3017	18558
3017	20024
3017	20025
3017	2647
3017	20026
3017	5877
3017	5505
3017	20027
3017	1212
3017	20028
3017	788
3017	20029
3017	20030
3017	10305
3017	8478
3017	5511
3017	20031
3017	20032
3017	20033
3017	20034
3018	20035
3018	20036
3018	20037
3018	20038
3018	20039
3018	4132
3018	20005
3018	20040
3018	20041
3018	20042
3018	20043
3018	18739
3018	20044
3018	20045
3018	4451
3018	20046
3018	20047
3018	20048
3019	1932
3019	1887
3019	1883
3019	1797
3019	6146
3019	4149
3019	11391
3019	11388
3019	11392
3019	6173
3019	20049
3019	11397
3019	11383
3019	20050
3019	20051
3019	7058
3019	12070
3019	20052
3019	20053
3019	20054
3019	20055
3019	12996
3019	20056
3019	20057
3019	20058
3019	20059
3019	20060
3019	20061
3019	20062
3019	20063
3020	4132
3020	20064
3021	19976
3021	6394
3021	4132
3021	20065
3021	20045
3021	2878
3021	20066
3021	20067
3021	20068
3021	20069
3021	20070
3021	8479
3021	20071
3021	20072
3021	20073
3021	20074
3021	20075
3021	8183
3021	20076
3021	20077
3021	20078
3021	20079
3021	2194
3021	20080
3021	20081
3021	20082
3021	18986
3021	20083
3021	20084
3021	20085
3022	19976
3022	4132
3022	19946
3022	19985
3023	19946
3023	4132
3024	4132
3024	19935
3024	1381
3024	19955
3024	20086
3024	20087
3024	20088
3024	19978
3024	19956
3024	8847
3024	20089
3024	20090
3024	20091
3024	19957
3024	2647
3024	375
3024	12049
3024	20092
3024	20093
3024	20094
3024	20095
3024	20096
3024	20097
3024	20098
3024	20099
3024	20100
3024	20101
3024	19958
3024	16149
3024	20102
3025	19946
3026	4132
3026	19976
3026	20086
3026	20035
3026	20103
3026	20090
3026	20104
3026	20105
3027	19946
3027	4132
3028	4132
3029	4132
3030	20106
3030	20107
3032	4132
3033	4132
3033	20108
3033	1381
3034	4132
3034	19933
3034	19934
3034	19935
3034	20109
3034	20035
3034	19976
3034	3318
3034	345
3034	20110
3034	20111
3034	20112
3034	20113
3034	10290
3034	20114
3034	19940
3034	20101
3034	1381
3034	20088
3034	20115
3034	20116
3034	20006
3034	10718
3034	19990
3034	20117
3034	20093
3034	20087
3034	20094
3034	20118
3034	20119
3035	5515
3035	19933
3036	11584
3036	11692
3036	20120
3036	11648
3036	4132
3036	20121
3036	20122
3036	20123
3036	20124
3036	20125
3036	20126
3036	20127
3036	9823
3036	20128
3036	20129
3036	20130
3036	20131
3036	20132
3037	800
3037	802
3037	816
3037	824
3037	825
3037	20133
3037	4782
3037	20134
3037	20135
3037	864
3037	20136
3037	20137
3037	20138
3037	4155
3037	7899
3037	7189
3037	20139
3037	20140
3037	4676
3037	20141
3037	9992
3037	2264
3037	235
3037	4132
3037	18584
3037	20142
3037	20143
3037	1035
3037	20144
3037	20145
3038	5515
3038	19933
3039	20116
3039	20146
3039	20147
3039	13563
3039	20148
3039	20149
3039	20150
3039	15539
3039	20151
3039	20152
3039	4132
3039	20153
3039	20154
3039	20155
3039	20156
3039	19933
3039	20157
3039	19935
3039	20158
3039	20159
3039	20160
3039	20161
3039	20162
3040	4132
3040	19933
3040	20116
3040	1381
3040	20035
3040	19934
3040	20118
3040	20111
3040	19940
3040	19990
3040	14987
3041	20167
3041	20168
3042	20168
3042	1705
3042	20169
3042	20170
3042	20171
3042	20172
3042	20173
3042	20174
3042	20175
3042	20176
3042	20177
3042	20178
3043	20168
3043	20179
3043	20180
3043	20181
3043	20182
3043	20183
3043	6980
3043	20184
3043	12713
3043	20185
3043	20175
3043	20186
3043	20187
3044	12662
3044	20188
3045	20168
3045	8649
3045	20189
3045	20190
3045	8652
3045	20191
3045	17566
3045	12662
3045	20192
3045	20193
3045	7061
3046	12662
3047	12662
3047	20168
3047	20194
3047	20195
3047	20196
3047	20189
3047	4004
3047	20197
3047	20198
3047	20199
3048	12661
3048	4675
3048	12663
3048	12662
3048	12665
3048	12666
3048	12668
3048	12669
3049	20200
3049	12662
3049	20201
3050	12662
3051	12661
3051	4675
3051	12662
3051	12663
3051	12664
3051	12665
3052	12662
3052	20168
3052	4122
3052	20202
3052	20203
3052	13632
3052	20204
3052	20205
3052	20206
3052	20207
3052	20208
3052	20209
3052	20210
3052	20211
3052	20212
3052	20213
3053	20200
3053	12662
3053	20170
3054	12662
3054	20214
3055	20189
3055	12662
3055	1175
3055	20215
3055	20216
3055	19652
3055	20217
3055	20218
3055	20219
3056	20168
3056	12662
3056	20220
3056	20203
3056	20196
3057	20168
3057	20221
3057	12662
3058	20196
3058	20200
3058	20168
3058	20205
3058	20222
3058	20223
3058	12662
3058	20203
3058	20224
3058	20225
3058	20226
3059	20200
3059	20168
3059	20227
3059	20228
3060	20168
3060	20229
3060	4625
3060	20230
3060	20189
3060	20231
3060	20232
3060	11456
3060	20233
3060	20175
3060	18927
3060	20234
3060	20235
3060	20236
3060	5817
3060	14500
3060	20237
3060	20238
3060	20239
3060	3173
3060	20240
3060	16883
3060	20241
3060	20242
3060	20243
3060	15873
3060	20244
3060	8528
3060	17002
3060	20245
3061	20168
3061	12662
3061	20246
3061	20247
3061	20189
3061	12694
3061	20248
3061	20220
3061	20249
3061	20250
3061	20203
3061	271
3061	20251
3061	10574
3061	20252
3061	20253
3061	20254
3061	20196
3061	20255
3061	20256
3062	20257
3062	20258
3062	20259
3062	20260
3062	20261
3062	20262
3062	20263
3062	20264
3062	20265
3063	20168
3063	20175
3063	20266
3063	20267
3063	20170
3063	7157
3063	20189
3063	20268
3064	12685
3064	20269
3064	20270
3064	20271
3064	20272
3064	20273
3064	8649
3064	20274
3064	9489
3064	20275
3064	20276
3064	20277
3064	17444
3064	20278
3064	1143
3064	20279
3064	20280
3064	20281
3064	20282
3064	20283
3064	20284
3064	20285
3064	20286
3064	20287
3064	20288
3064	8954
3064	20289
3064	20290
3064	20291
3064	20292
3065	20293
3065	458
3065	20294
3065	20295
3065	351
3065	20296
3065	20297
3065	5468
3065	11839
3065	280
3065	4432
3065	20298
3065	20299
3065	20300
3065	429
3065	17928
3065	20301
3065	681
3065	20302
3065	386
3065	20303
3065	20304
3066	20168
3067	20305
3067	20306
3067	20307
3068	20312
3068	15487
3068	1851
3068	20313
3068	20314
3068	20315
3068	20316
3068	20317
3068	20318
3068	20319
3068	20320
3068	20321
3068	20322
3068	20323
3068	20324
3068	20325
3068	20326
3068	20327
3068	20328
3068	20329
3068	18510
3068	20330
3068	20331
3068	20332
3068	20333
3068	20334
3068	20335
3068	20336
3068	11933
3068	20337
3069	20313
3069	20314
3069	15487
3069	20312
3069	20333
3069	20338
3069	20323
3069	20339
3069	20330
3069	20317
3069	20318
3069	20340
3069	20341
3069	20342
3069	20343
3069	16184
3069	20321
3070	20312
3070	20333
3070	20344
3070	20331
3070	20313
3070	20345
3070	15487
3070	20346
3070	20314
3070	11482
3070	20317
3070	20347
3070	20348
3070	20349
3070	20350
3070	20351
3070	5652
3071	20312
3071	15487
3071	20314
3071	8173
3071	20352
3071	20353
3071	20354
3071	20317
3071	20355
3071	20319
3071	20356
3071	20357
3071	20330
3072	20312
3072	20331
3072	20358
3072	15487
3072	20333
3072	20313
3072	20359
3072	5860
3072	20360
3073	15057
3073	20361
3073	20314
3073	1870
3073	20362
3073	20313
3073	15487
3073	20363
3073	1729
3073	1824
3073	20364
3074	15487
3074	20312
3074	20365
3074	20366
3074	20367
3074	20345
3074	11400
3075	20312
3075	20314
3075	20323
3075	15487
3075	20368
3075	5860
3075	20369
3075	20370
3075	20371
3075	20321
3075	20372
3075	20373
3075	20374
3075	20375
3075	20376
3075	17413
3075	20377
3075	20378
3075	20379
3075	20316
3075	20380
3075	20381
3075	20382
3075	20383
3075	20319
3075	20317
3075	20384
3075	20385
3075	20386
3075	20387
3076	20312
3076	15487
3076	20317
3076	20314
3076	20326
3076	20388
3076	20321
3076	20389
3076	20390
3076	20391
3076	20333
3076	20386
3076	20392
3076	20393
3076	20329
3076	20394
3076	20395
3076	20396
3076	20397
3076	20398
3076	20348
3076	20325
3076	20399
3076	20400
3076	20339
3076	20401
3076	20402
3076	20403
3076	20404
3076	20405
3077	15487
3077	20312
3077	20406
3077	20378
3077	20407
3078	20408
3078	20409
3079	20312
3079	5860
3079	20334
3079	15487
3079	20316
3079	20368
3079	11933
3079	18588
3079	20313
3079	20385
3079	20321
3079	20410
3079	20323
3080	20317
3080	20312
3080	15487
3080	20314
3080	20313
3080	1851
3080	20323
3080	20411
3080	20315
3080	20316
3080	20412
3080	20413
3080	20324
3080	20414
3080	20415
3080	20333
3080	20334
3080	20416
3080	20417
3080	20330
3080	20418
3081	20314
3082	20326
3082	20314
3083	4122
3083	9868
3083	4432
3083	20419
3083	20420
3083	3421
3083	20421
3083	10454
3083	11651
3083	10669
3083	1219
3083	2091
3083	4127
3083	4441
3083	4121
3083	6583
3083	20422
3083	1172
3083	1413
3083	4094
3083	20423
3083	4350
3083	20424
3083	6891
3083	9621
3083	2351
3083	4282
3083	20425
3083	17633
3083	20426
3084	4122
3084	9868
3084	4432
3084	803
3084	20420
3084	6583
3084	20419
3084	17217
3084	4121
3084	3421
3084	1413
3084	20427
3084	18366
3084	20428
3084	20429
3084	1331
3084	4274
3084	20421
3084	20430
3084	17204
3084	6815
3084	20431
3084	20432
3084	760
3084	20433
3084	20434
3084	10760
3084	20435
3084	1219
3084	7853
3085	152
3085	20436
3085	20437
3085	9868
3085	2180
3085	20438
3085	20439
3085	17183
3085	7973
3085	20440
3085	2529
3085	20441
3085	9178
3085	20442
3085	20443
3085	20444
3085	18781
3085	9983
3085	20445
3085	20446
3085	20447
3086	9868
3087	9868
3088	9868
3089	9868
3090	9868
3091	9868
3092	20450
3092	18572
3092	9269
3092	1172
3092	1258
3092	20451
3092	20452
3092	3237
3092	16035
3092	7710
3092	1176
3092	20453
3092	1260
3092	20454
3092	20455
3092	3417
3092	1385
3092	20456
3092	10576
3092	20457
3092	20458
3092	18577
3092	20459
3092	12046
3092	6067
3092	12246
3092	10690
3092	20460
3092	20461
3092	20462
3093	20463
3093	6067
3093	20464
3093	18011
3093	20465
3093	13387
3093	13265
3093	20466
3093	20467
3093	917
3093	20468
3093	20469
3093	20470
3093	4657
3093	20471
3093	20472
3093	217
3093	20473
3093	20474
3093	20475
3093	914
3093	17186
3093	18057
3093	20476
3093	5902
3093	20477
3093	20478
3093	803
3093	15088
3093	20479
3094	12246
3094	20480
3094	20450
3094	3140
3094	20481
3094	18572
3094	18011
3094	20482
3094	20483
3094	20484
3094	20485
3094	8911
3094	20486
3094	20487
3094	20434
3094	20488
3094	12712
3094	917
3094	20473
3094	6171
3094	20489
3094	20490
3094	7869
3094	20491
3094	20492
3094	20493
3094	20494
3094	20495
3094	20496
3094	20497
3095	20463
3095	6067
3095	13387
3095	15088
3095	20478
3095	917
3095	18011
3095	20470
3095	20466
3095	20498
3095	13265
3095	8779
3095	20499
3095	20500
3095	20501
3095	2454
3095	20502
3095	851
3095	217
3095	18572
3095	20503
3095	2505
3095	18330
3095	7710
3095	17186
3095	20504
3095	19702
3095	20505
3095	20506
3095	20467
3096	10840
3096	20507
3096	18011
3096	851
3097	13387
3097	6067
3097	851
3097	13265
3097	917
3097	20508
3097	7974
3097	20509
3097	3784
3097	20510
3097	2966
3097	7895
3097	4278
3097	1982
3097	632
3097	18284
3097	20474
3097	14338
3097	20511
3097	2185
3097	18011
3097	20466
3097	4155
3097	2878
3097	1920
3097	20512
3097	20513
3097	870
3097	20479
3097	6168
3098	20463
3098	20471
3098	20514
3098	20515
3098	20516
3098	20517
3099	6067
3099	20463
3099	18572
3099	13265
3099	18011
3099	914
3099	20481
3099	20467
3099	20518
3099	20434
3099	1920
3099	18284
3099	7882
3099	20466
3099	20476
3099	20468
3099	13387
3099	20450
3099	8020
3099	5902
3099	20519
3099	20475
3099	20520
3099	20521
3099	20522
3099	917
3099	18057
3099	20523
3099	20524
3099	12363
3100	20481
3100	20525
3100	18009
3100	4826
3100	20526
3100	5979
3100	20527
3101	2418
3101	20528
3101	14045
3102	6067
3102	13387
3102	13265
3102	851
3102	20510
3102	3784
3102	917
3102	20529
3102	3578
3102	20530
3102	3120
3102	8117
3103	13387
3103	3784
3103	20531
3103	20532
3103	851
3103	16000
3103	6462
3103	20427
3103	20533
3103	20534
3103	5266
3103	3789
3103	20535
3103	20536
3103	7974
3103	20537
3103	12250
3103	20538
3103	20539
3103	20540
3103	20541
3104	20542
3104	9287
3104	20543
3104	4930
3104	20544
3104	20545
3104	20546
3104	10840
3104	20547
3104	3254
3104	20548
3104	20549
3104	20550
3104	20551
3105	20542
3105	15506
3105	9287
3105	841
3105	20552
3105	469
3105	20553
